Nome_Do_Curso;CD_SUBGRUPO;NM_SUBGRUPO;NU_PERGUNTA;Pergunta;Ordem_Opções;Opção;Porcentagem;Respostas;Total_do_Curso
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;18 ;"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?";5983 ;Sim;"63,9";53 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;18 ;"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?";5985 ;Não;"10,8";9 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;19 ;1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?;5982 ;Sim;"8,4";7 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;19 ;1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?;5984 ;Não;"91,6";76 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;20 ;"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?";5974 ;"Sim, 10 a 20 min.";"86,7";72 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;20 ;"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?";5975 ;"Sim, + de 20min";"1,2";1 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;20 ;"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?";5976 ;Não houve intervalo;12;10 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;21 ;"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?";5980 ;Não houve intervalo;"63,9";53 ;83 
Matemática;174 ;I. Avaliação discente sobre as disciplinas e os docentes;21 ;"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?";5981 ;"Sim, 10 a 20 min.";"36,1";30 ;83 
Matemática;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5800 ;Ótimo;"30,1";22 ;73 
Matemática;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5801 ;Bom;37;27 ;73 
Matemática;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5922 ;Regular;"21,9";16 ;73 
Matemática;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5923 ;Ruim;"9,6";7 ;73 
Matemática;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5924 ;Péssimo;"1,4";1 ;73 
Matemática;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5802 ;Ótimo;"16,4";12 ;73 
Matemática;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5803 ;Bom;"21,9";16 ;73 
Matemática;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5925 ;Regular;"28,8";21 ;73 
Matemática;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5926 ;Ruim;"21,9";16 ;73 
Matemática;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5927 ;Péssimo;11;8 ;73 
Matemática;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5804 ;Ótimo;11;8 ;73 
Matemática;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5805 ;Bom;"32,9";24 ;73 
Matemática;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5928 ;Regular;"28,8";21 ;73 
Matemática;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5929 ;Ruim;"17,8";13 ;73 
Matemática;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5930 ;Péssimo;"9,6";7 ;73 
Matemática;177 ;IV. Avaliação do Instrumento;1 ;4.01- Como você avalia este Instrumento de Consulta?;5846 ;Ótimo.;"21,2";14 ;66 
Matemática;177 ;IV. Avaliação do Instrumento;1 ;4.01- Como você avalia este Instrumento de Consulta?;5847 ;Bom.;53;35 ;66 
Matemática;177 ;IV. Avaliação do Instrumento;1 ;4.01- Como você avalia este Instrumento de Consulta?;5848 ;Regular.;"24,2";16 ;66 
Matemática;177 ;IV. Avaliação do Instrumento;1 ;4.01- Como você avalia este Instrumento de Consulta?;5849 ;Ruim.;"1,5";1 ;66 
Química;173 ;II. Informações sobre Atividades de Ensino;1 ;"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?";5761 ;Bom;"2,2";1 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;1 ;"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?";5851 ;Ruim;"2,2";1 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;1 ;"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?";5852 ;Não tive atendim.;"4,4";2 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;1 ;"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?";5854 ;Regular;"8,9";4 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;1 ;"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?";5855 ;Não necessito;"82,2";37 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;2 ;2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?;5856 ;Bom;"37,8";17 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;2 ;2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?;5858 ;Regular;"15,6";7 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;2 ;2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?;5937 ;Ótimo;"46,7";21 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;3 ;"2.03- Para sua aprendizagem, você considera mais adequado atividades:";5774 ;Somente síncronas;"24,4";11 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;3 ;"2.03- Para sua aprendizagem, você considera mais adequado atividades:";5775 ;Somente assíncronas;"4,4";2 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;3 ;"2.03- Para sua aprendizagem, você considera mais adequado atividades:";5861 ;Ambas;"55,6";25 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;3 ;"2.03- Para sua aprendizagem, você considera mais adequado atividades:";5862 ;Não sei avaliar;"15,6";7 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;4 ;"2.04- Neste período de isolamento social, você está precisando acompanhar/cuidar de familiares?";5935 ;Sim;"53,3";24 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;4 ;"2.04- Neste período de isolamento social, você está precisando acompanhar/cuidar de familiares?";5936 ;Não;"46,7";21 ;45 
Química;173 ;II. Informações sobre Atividades de Ensino;5 ;2.05- Você solicitou o empréstimo de equipamento(s) de tecnologia(s) e/ou dispositivo de dados de internet disponibilizado pelos editais do Projeto de Inclusão Digital da UEM?;6354 ;Não;100;45 ;45 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;1 ;1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?;5778 ;Ótimo;"15,2";7 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;1 ;1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?;5779 ;Bom;"47,8";22 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;1 ;1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?;5780 ;Regular;"28,3";13 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;1 ;1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?;5781 ;Ruim;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;1 ;1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?;5863 ;Péssimo;"6,5";3 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;2 ;"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?";5782 ;Ótimo;"21,7";10 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;2 ;"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?";5783 ;Bom;"56,5";26 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;2 ;"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?";5784 ;Regular;"19,6";9 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;2 ;"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?";5785 ;Ruim;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;3 ;1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?;5788 ;Ótimo;"10,9";5 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;3 ;1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?;5789 ;Bom;37;17 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;3 ;1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?;5790 ;Regular;"32,6";15 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;3 ;1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?;5865 ;Ruim;"10,9";5 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;3 ;1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?;5866 ;Péssimo;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;3 ;1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?;5867 ;NSI;"6,5";3 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;4 ;1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?;5791 ;Ótimo;"15,2";7 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;4 ;1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?;5792 ;Bom;"43,5";20 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;4 ;1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?;5793 ;Regular;"32,6";15 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;4 ;1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?;5868 ;Ruim;"8,7";4 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;5 ;1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?;5794 ;Ótimo;50;23 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;5 ;1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?;5795 ;Bom;"34,8";16 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;5 ;1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?;5796 ;Regular;13;6 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;5 ;1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?;5797 ;Ruim;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;6 ;1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?;5871 ;Ótimo;"6,5";3 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;6 ;1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?;5872 ;Bom;"39,1";18 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;6 ;1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?;5873 ;Regular;"41,3";19 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;6 ;1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?;5874 ;Ruim;"10,9";5 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;6 ;1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?;5875 ;Péssimo;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;7 ;1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?;5876 ;Ótimo;"26,1";12 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;7 ;1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?;5877 ;Bom;"47,8";22 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;7 ;1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?;5878 ;Regular;13;6 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;7 ;1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?;5879 ;Ruim;"8,7";4 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;7 ;1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?;5880 ;Péssimo;"4,3";2 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;8 ;1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?;5881 ;Ótimo;"8,7";4 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;8 ;1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?;5882 ;Bom;"54,3";25 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;8 ;1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?;5883 ;Regular;"28,3";13 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;8 ;1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?;5884 ;Ruim;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;8 ;1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?;5885 ;Péssimo;"4,3";2 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;8 ;1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?;5918 ;NSI;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;9 ;1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?;5886 ;Ótimo;"6,5";3 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;9 ;1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?;5887 ;Bom;"45,7";21 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;9 ;1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?;5888 ;Regular;"30,4";14 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;9 ;1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?;5889 ;Ruim;"4,3";2 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;9 ;1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?;5890 ;Péssimo;13;6 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;10 ;1.10- Como você avalia a carga horária destinada à disciplina?;5891 ;Excessiva;"21,7";10 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;10 ;1.10- Como você avalia a carga horária destinada à disciplina?;5892 ;Suficiente;50;23 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;10 ;1.10- Como você avalia a carga horária destinada à disciplina?;5893 ;"Condizente, em parte";"21,7";10 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;10 ;1.10- Como você avalia a carga horária destinada à disciplina?;5894 ;Insuficiente;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;10 ;1.10- Como você avalia a carga horária destinada à disciplina?;5920 ;NSI;"4,3";2 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;11 ;1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?;5965 ;Sim;"89,1";41 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;11 ;1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?;5966 ;Não;"6,5";3 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;11 ;1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?;5967 ;NSI;"4,3";2 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;12 ;"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?";5897 ;"Sim, todos os dias";"6,5";3 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;12 ;"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?";5898 ;"Sim, pouco frequente";"47,8";22 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;12 ;"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?";5899 ;Não houve;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;12 ;"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?";5943 ;"Sim, frequentemente";"43,5";20 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;13 ;"1.13-Nas aulas síncronas, o horário das aulas foi cumprido?";5953 ;"Sim, foi cumprido";"93,5";43 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;13 ;"1.13-Nas aulas síncronas, o horário das aulas foi cumprido?";5954 ;"Não, foi extrapolado";"6,5";3 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;14 ;"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?";5955 ;"Sim, de 1 a 3";"54,3";25 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;14 ;"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?";5956 ;"Sim, de 4 a 6 ";"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;14 ;"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?";5964 ;Não;"43,5";20 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;15 ;1.15- A quantidade de conteúdo nas aulas síncronas foi:;5958 ;Suficiente;"52,2";24 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;15 ;1.15- A quantidade de conteúdo nas aulas síncronas foi:;5959 ;Insuficiente;"2,2";1 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;15 ;1.15- A quantidade de conteúdo nas aulas síncronas foi:;5960 ;Excessivo;"32,6";15 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;15 ;1.15- A quantidade de conteúdo nas aulas síncronas foi:;5962 ;NSI;13;6 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;16 ;1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?;5968 ;"Sim, suficiente";"58,7";27 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;16 ;1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?;5969 ;"Não, insuficiente";"30,4";14 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;16 ;1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?;5987 ;"Não, excedeu";"10,9";5 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;17 ;"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?";5986 ;"Sim, no prazo";"58,7";27 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;17 ;"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?";5988 ;"Não, demorou";"41,3";19 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;18 ;"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?";5972 ;Não solicitei;"41,3";19 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;18 ;"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?";5983 ;Sim;"41,3";19 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;18 ;"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?";5985 ;Não;"17,4";8 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;19 ;1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?;5982 ;Sim;"8,7";4 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;19 ;1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?;5984 ;Não;"91,3";42 ;46 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;20 ;"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?";5974 ;"Sim, 10 a 20 min.";"77,8";35 ;45 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;20 ;"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?";5975 ;"Sim, + de 20min";"2,2";1 ;45 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;20 ;"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?";5976 ;Não houve intervalo;20;9 ;45 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;21 ;"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?";5980 ;Não houve intervalo;"55,6";25 ;45 
Química;174 ;I. Avaliação discente sobre as disciplinas e os docentes;21 ;"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?";5981 ;"Sim, 10 a 20 min.";"44,4";20 ;45 
Química;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5800 ;Ótimo;"12,2";5 ;41 
Química;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5801 ;Bom;"43,9";18 ;41 
Química;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5922 ;Regular;"29,3";12 ;41 
Química;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5923 ;Ruim;"12,2";5 ;41 
Química;175 ;III. Autoavaliação;1 ;3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?;5924 ;Péssimo;"2,4";1 ;41 
Química;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5802 ;Ótimo;"4,9";2 ;41 
Química;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5803 ;Bom;22;9 ;41 
Química;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5925 ;Regular;"26,8";11 ;41 
Química;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5926 ;Ruim;"26,8";11 ;41 
Química;175 ;III. Autoavaliação;2 ;3.02- Como você avalia a sua atenção nas aulas síncronas?;5927 ;Péssimo;"19,5";8 ;41 
Química;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5804 ;Ótimo;"12,2";5 ;41 
Química;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5805 ;Bom;"19,5";8 ;41 
Química;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5928 ;Regular;"26,8";11 ;41 
Química;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5929 ;Ruim;"26,8";11 ;41 
Química;175 ;III. Autoavaliação;3 ;3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?;5930 ;Péssimo;"14,6";6 ;41 
Química;177 ;IV. Avaliação do Instrumento;1 ;4.01- Como você avalia este Instrumento de Consulta?;5846 ;Ótimo.;"36,6";15 ;41 
Química;177 ;IV. Avaliação do Instrumento;1 ;4.01- Como você avalia este Instrumento de Consulta?;5847 ;Bom.;"53,7";22 ;41 
Química;177 ;IV. Avaliação do Instrumento;1 ;4.01- Como você avalia este Instrumento de Consulta?;5848 ;Regular.;"9,8";4 ;41 
