Codigo_Curso;Nome_Do_Curso;Centro_de_Ensino;cd_subgrupo;nm_subgrupo;nu_pergunta;pergunta;ORDEM_OPCOES;OPCAO;Porcentagem;Respostas;Total_do_Curso
5;História;CCH;231;8. Avaliação discente sobre o TCC;1792;8.1 - Apresentação do regulamento e do critério de avaliação do TCC;7927;Regular;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1792;8.1 - Apresentação do regulamento e do critério de avaliação do TCC;7928;Ruim;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1792;8.1 - Apresentação do regulamento e do critério de avaliação do TCC;7929;Péssimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1792;8.1 - Apresentação do regulamento e do critério de avaliação do TCC;7930;Não se aplica;100.0;5;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1792;8.1 - Apresentação do regulamento e do critério de avaliação do TCC;7931;Não sei informar;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1793;8.2 - Atividades realizadas pelo coordenador do TCC para o desenvolvimento e para o acompanhamento do seu trabalho;7932;Ótimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1793;8.2 - Atividades realizadas pelo coordenador do TCC para o desenvolvimento e para o acompanhamento do seu trabalho;7933;Bom;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1793;8.2 - Atividades realizadas pelo coordenador do TCC para o desenvolvimento e para o acompanhamento do seu trabalho;7934;Regular;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1793;8.2 - Atividades realizadas pelo coordenador do TCC para o desenvolvimento e para o acompanhamento do seu trabalho;7935;Ruim;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1793;8.2 - Atividades realizadas pelo coordenador do TCC para o desenvolvimento e para o acompanhamento do seu trabalho;7936;Péssimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1793;8.2 - Atividades realizadas pelo coordenador do TCC para o desenvolvimento e para o acompanhamento do seu trabalho;7937;Não se aplica;100.0;5;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1793;8.2 - Atividades realizadas pelo coordenador do TCC para o desenvolvimento e para o acompanhamento do seu trabalho;7938;Não sei informar;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1794;8.3 - Carga horária destinada ao TCC;7939;Ótimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1794;8.3 - Carga horária destinada ao TCC;7940;Bom;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1794;8.3 - Carga horária destinada ao TCC;7941;Regular;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1794;8.3 - Carga horária destinada ao TCC;7942;Ruim;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1794;8.3 - Carga horária destinada ao TCC;7943;Péssimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1794;8.3 - Carga horária destinada ao TCC;7944;Não se aplica;100.0;5;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1794;8.3 - Carga horária destinada ao TCC;7945;Não sei informar;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1796;8.4 - Disponibilidade do professor orientador para as orientações do TCC;7946;Ótimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1796;8.4 - Disponibilidade do professor orientador para as orientações do TCC;7947;Bom;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1796;8.4 - Disponibilidade do professor orientador para as orientações do TCC;7948;Regular;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1796;8.4 - Disponibilidade do professor orientador para as orientações do TCC;7949;Ruim;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1796;8.4 - Disponibilidade do professor orientador para as orientações do TCC;7950;Péssimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1796;8.4 - Disponibilidade do professor orientador para as orientações do TCC;7951;Não se aplica;100.0;5;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1796;8.4 - Disponibilidade do professor orientador para as orientações do TCC;7952;Não sei informar;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1797;8.5 - Bibliografia disponível no acervo (biblioteca, base de dados etc.) da UEM para o desenvolvimento do TCC;7953;Ótimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1797;8.5 - Bibliografia disponível no acervo (biblioteca, base de dados etc.) da UEM para o desenvolvimento do TCC;7954;Bom;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1797;8.5 - Bibliografia disponível no acervo (biblioteca, base de dados etc.) da UEM para o desenvolvimento do TCC;7955;Regular;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1797;8.5 - Bibliografia disponível no acervo (biblioteca, base de dados etc.) da UEM para o desenvolvimento do TCC;7956;Ruim;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1797;8.5 - Bibliografia disponível no acervo (biblioteca, base de dados etc.) da UEM para o desenvolvimento do TCC;7957;Péssimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1797;8.5 - Bibliografia disponível no acervo (biblioteca, base de dados etc.) da UEM para o desenvolvimento do TCC;7958;Não se aplica;100.0;5;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1797;8.5 - Bibliografia disponível no acervo (biblioteca, base de dados etc.) da UEM para o desenvolvimento do TCC;7959;Não sei informar;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1798;8.6 - Suporte de informática da UEM para o desenvolvimento do TCC;7960;Ótimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1798;8.6 - Suporte de informática da UEM para o desenvolvimento do TCC;7961;Bom;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1798;8.6 - Suporte de informática da UEM para o desenvolvimento do TCC;7962;Regular;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1798;8.6 - Suporte de informática da UEM para o desenvolvimento do TCC;7963;Ruim;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1798;8.6 - Suporte de informática da UEM para o desenvolvimento do TCC;7964;Péssimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1798;8.6 - Suporte de informática da UEM para o desenvolvimento do TCC;7965;Não se aplica;100.0;5;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1798;8.6 - Suporte de informática da UEM para o desenvolvimento do TCC;7966;Não sei informar;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1799;8.7 - Importância do TCC para o futuro exercício profissional;7967;Ótimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1799;8.7 - Importância do TCC para o futuro exercício profissional;7968;Bom;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1799;8.7 - Importância do TCC para o futuro exercício profissional;7969;Regular;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1799;8.7 - Importância do TCC para o futuro exercício profissional;7970;Ruim;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1799;8.7 - Importância do TCC para o futuro exercício profissional;7971;Péssimo;0.0;0;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1799;8.7 - Importância do TCC para o futuro exercício profissional;7972;Não se aplica;100.0;5;5
5;História;CCH;231;8. Avaliação discente sobre o TCC;1799;8.7 - Importância do TCC para o futuro exercício profissional;7973;Não sei informar;0.0;0;5
5;História;CCH;232;9. Avaliação discente sobre o Instrumento de Avaliação;1802;9.1 - Como você avalia este Instrumento de Avaliação;7981;Ótimo;57.1428571428571;4;7
5;História;CCH;232;9. Avaliação discente sobre o Instrumento de Avaliação;1802;9.1 - Como você avalia este Instrumento de Avaliação;7982;Bom;28.5714285714286;2;7
5;História;CCH;232;9. Avaliação discente sobre o Instrumento de Avaliação;1802;9.1 - Como você avalia este Instrumento de Avaliação;7983;Regular;14.2857142857143;1;7
5;História;CCH;232;9. Avaliação discente sobre o Instrumento de Avaliação;1802;9.1 - Como você avalia este Instrumento de Avaliação;7984;Ruim;0.0;0;7
5;História;CCH;232;9. Avaliação discente sobre o Instrumento de Avaliação;1802;9.1 - Como você avalia este Instrumento de Avaliação;7985;Péssimo;0.0;0;7
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1766;1.1- Sua frequência nas disciplinas presenciais;7786;Bom;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1766;1.1- Sua frequência nas disciplinas presenciais;7787;Regular;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1766;1.1- Sua frequência nas disciplinas presenciais;7788;Ruim;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1766;1.1- Sua frequência nas disciplinas presenciais;7789;Péssimo;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1766;1.1- Sua frequência nas disciplinas presenciais;7854;Ótimo;100.0;1;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1767;1.2- Sua frequência nas disciplinas remotas;7790;Ótimo;100.0;1;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1767;1.2- Sua frequência nas disciplinas remotas;7791;Bom;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1767;1.2- Sua frequência nas disciplinas remotas;7792;Regular;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1767;1.2- Sua frequência nas disciplinas remotas;7793;Ruim;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1767;1.2- Sua frequência nas disciplinas remotas;7866;Péssimo;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1768;1.3- Seu empenho e participação nas disciplinas;7794;Ótimo;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1768;1.3- Seu empenho e participação nas disciplinas;7795;Bom;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1768;1.3- Seu empenho e participação nas disciplinas;7796;Regular;100.0;1;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1768;1.3- Seu empenho e participação nas disciplinas;7797;Ruim;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1768;1.3- Seu empenho e participação nas disciplinas;7867;Péssimo;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1769;1.4- Sua aprendizagem nas disciplinas;7798;Ótimo;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1769;1.4- Sua aprendizagem nas disciplinas;7799;Bom;100.0;1;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1769;1.4- Sua aprendizagem nas disciplinas;7800;Regular;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1769;1.4- Sua aprendizagem nas disciplinas;7801;Ruim;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1769;1.4- Sua aprendizagem nas disciplinas;7868;Péssimo;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1770;1.5- Seu interesse em participar de projetos de ensino, pesquisa, extensão, monitoria, programas, etc.;7802;Ótimo;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1770;1.5- Seu interesse em participar de projetos de ensino, pesquisa, extensão, monitoria, programas, etc.;7803;Bom;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1770;1.5- Seu interesse em participar de projetos de ensino, pesquisa, extensão, monitoria, programas, etc.;7804;Regular;100.0;1;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1770;1.5- Seu interesse em participar de projetos de ensino, pesquisa, extensão, monitoria, programas, etc.;7805;Ruim;0.0;0;1
63;História (CRV);CCH;225;1. Avaliação discente sobre a autoavaliação;1770;1.5- Seu interesse em participar de projetos de ensino, pesquisa, extensão, monitoria, programas, etc.;7869;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1791;2.1 - Condições de acesso ao material bibliográfico das disciplinas;7912;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1791;2.1 - Condições de acesso ao material bibliográfico das disciplinas;7913;Bom;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1791;2.1 - Condições de acesso ao material bibliográfico das disciplinas;7914;Regular;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1791;2.1 - Condições de acesso ao material bibliográfico das disciplinas;7915;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1791;2.1 - Condições de acesso ao material bibliográfico das disciplinas;7916;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1791;2.1 - Condições de acesso ao material bibliográfico das disciplinas;7917;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1791;2.1 - Condições de acesso ao material bibliográfico das disciplinas;7924;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1795;2.2 - Condições e atendimento dos laboratórios utilizados pelo curso;7918;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1795;2.2 - Condições e atendimento dos laboratórios utilizados pelo curso;7919;Bom;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1795;2.2 - Condições e atendimento dos laboratórios utilizados pelo curso;7920;Regular;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1795;2.2 - Condições e atendimento dos laboratórios utilizados pelo curso;7921;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1795;2.2 - Condições e atendimento dos laboratórios utilizados pelo curso;7922;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1795;2.2 - Condições e atendimento dos laboratórios utilizados pelo curso;7923;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1795;2.2 - Condições e atendimento dos laboratórios utilizados pelo curso;7974;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1801;2.3 - Condições e atendimento da biblioteca;7975;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1801;2.3 - Condições e atendimento da biblioteca;7976;Bom;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1801;2.3 - Condições e atendimento da biblioteca;7977;Regular;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1801;2.3 - Condições e atendimento da biblioteca;7978;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1801;2.3 - Condições e atendimento da biblioteca;7979;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1801;2.3 - Condições e atendimento da biblioteca;7980;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1801;2.3 - Condições e atendimento da biblioteca;7986;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1803;2.4 - Atendimento na secretaria do curso;7987;Bom;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1803;2.4 - Atendimento na secretaria do curso;7988;Regular;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1803;2.4 - Atendimento na secretaria do curso;7989;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1803;2.4 - Atendimento na secretaria do curso;7990;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1803;2.4 - Atendimento na secretaria do curso;7991;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1803;2.4 - Atendimento na secretaria do curso;7992;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1803;2.4 - Atendimento na secretaria do curso;7993;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1805;2.5 - Limpeza e manutenção nas salas e no departamento do seu curso;7994;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1805;2.5 - Limpeza e manutenção nas salas e no departamento do seu curso;7995;Bom;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1805;2.5 - Limpeza e manutenção nas salas e no departamento do seu curso;7996;Regular;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1805;2.5 - Limpeza e manutenção nas salas e no departamento do seu curso;7997;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1805;2.5 - Limpeza e manutenção nas salas e no departamento do seu curso;7998;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1805;2.5 - Limpeza e manutenção nas salas e no departamento do seu curso;7999;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1805;2.5 - Limpeza e manutenção nas salas e no departamento do seu curso;8000;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1812;2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda;8001;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1812;2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda;8002;Bom;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1812;2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda;8003;Regular;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1812;2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda;8004;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1812;2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda;8005;Péssimo;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1812;2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda;8006;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1812;2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda;8076;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1817;2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda;8077;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1817;2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda;8078;Bom;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1817;2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda;8079;Regular;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1817;2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda;8080;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1817;2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda;8081;Péssimo;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1817;2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda;8082;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1817;2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda;8107;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1818;2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência;8083;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1818;2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência;8084;Bom;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1818;2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência;8085;Regular;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1818;2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência;8086;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1818;2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência;8087;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1818;2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência;8088;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1818;2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência;8108;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1819;2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade;8089;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1819;2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade;8090;Bom;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1819;2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade;8091;Regular;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1819;2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade;8092;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1819;2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade;8093;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1819;2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade;8094;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1819;2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade;8109;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1820;2.10 - Acesso às informações na página da UEM – www.uem.br;8095;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1820;2.10 - Acesso às informações na página da UEM – www.uem.br;8096;Bom;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1820;2.10 - Acesso às informações na página da UEM – www.uem.br;8097;Regular;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1820;2.10 - Acesso às informações na página da UEM – www.uem.br;8098;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1820;2.10 - Acesso às informações na página da UEM – www.uem.br;8099;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1820;2.10 - Acesso às informações na página da UEM – www.uem.br;8100;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1820;2.10 - Acesso às informações na página da UEM – www.uem.br;8110;Não sei informar;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1821;2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso;8101;Ótimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1821;2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso;8102;Bom;100.0;1;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1821;2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso;8103;Regular;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1821;2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso;8104;Ruim;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1821;2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso;8105;Péssimo;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1821;2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso;8106;Não se aplica;0.0;0;1
63;História (CRV);CCH;233;2. Avaliação discente sobre a infraestrutura;1821;2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso;8111;Não sei informar;0.0;0;1
63;História (CRV);CCH;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7806;Ótimo;58.9285714285714;33;56
63;História (CRV);CCH;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7807;Bom;26.7857142857143;15;56
63;História (CRV);CCH;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7808;Regular;10.7142857142857;6;56
63;História (CRV);CCH;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7809;Ruim;1.78571428571429;1;56
63;História (CRV);CCH;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7810;Péssimo;1.78571428571429;1;56
63;História (CRV);CCH;224;6. Disciplina/professor;1771;6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.;7855;Não sei informar;0.0;0;56
63;História (CRV);CCH;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7811;Ótimo;67.8571428571429;38;56
63;História (CRV);CCH;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7812;Bom;19.6428571428571;11;56
63;História (CRV);CCH;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7813;Regular;8.92857142857143;5;56
63;História (CRV);CCH;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7814;Ruim;3.57142857142857;2;56
63;História (CRV);CCH;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7815;Péssimo;0.0;0;56
63;História (CRV);CCH;224;6. Disciplina/professor;1772;6.2 - Domínio do conteúdo pelo docente.;7856;Não sei informar;0.0;0;56
63;História (CRV);CCH;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7816;Ótimo;51.7857142857143;29;56
63;História (CRV);CCH;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7817;Bom;30.3571428571429;17;56
63;História (CRV);CCH;224;6. Disciplina/professor;1773;6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.;7818;Regular;12.5;7;56
